retries,probability,MCtime,mutations
25,1,0.2,100,false,false,0.063,0.00772466,0
25,1,0.2,100,false,false,0.063,0.00926036,4
25,1,0.2,100,false,false,0.063,0.00954814,3
25,1,0.2,100,false,false,0.063,0.0083463,1
25,1,0.2,100,false,false,0.062,0.00807115,3
25,1,0.2,100,false,false,0.061,0.00739234,1
25,1,0.2,100,false,false,0.061,0.00923633,5
25,1,0.2,100,false,false,0.061,0.00717357,1
25,1,0.2,100,false,false,0.061,0.00953177,3
25,1,0.2,100,false,false,0.06,0.0101995,4
25,1,0.2,100,false,false,0.06,0.0096681,1
25,1,0.2,100,false,false,0.06,0.00855829,2
25,1,0.2,100,false,false,0.059,0.00877638,3
25,1,0.2,100,false,false,0.059,0.00934156,1
25,1,0.2,100,false,false,0.058,0.00765178,1
25,1,0.2,100,false,false,0.058,0.00837246,4
25,1,0.2,100,false,false,0.058,0.0110523,4
25,1,0.2,100,false,false,0.057,0.00755213,0
25,1,0.2,100,false,false,0.057,0.0101471,6
25,1,0.2,100,false,false,0.056,0.00754569,2
25,1,0.2,100,false,false,0.056,0.00992355,2
25,1,0.2,100,false,false,0.055,0.00894365,7
25,1,0.2,100,false,false,0.055,0.00669673,4
25,1,0.2,100,false,false,0.053,0.00819499,4
25,1,0.2,100,false,false,0.052,0.00625329,0
25,1,0.2,100,false,false,0.052,0.00635332,2
25,1,0.2,100,false,false,0.05,0.00770061,2
25,1,0.2,100,false,false,0.048,0.00588626,0
25,1,0.2,100,false,false,0.047,0.00662944,1
25,1,0.2,100,false,false,0.042,0.0056076,1
25,1,0.2,100,false,false,0.04,0.00596127,1
25,1,0.2,100,false,false,0.132,0.0161868,5
25,1,0.2,100,false,false,0.122,0.00990387,2
25,1,0.2,100,false,false,0.12,0.0112178,7
25,1,0.2,100,false,false,0.112,0.0128121,5
25,1,0.2,100,false,false,0.112,0.0127444,7
25,1,0.2,100,false,false,0.111,0.0108401,1
25,1,0.2,100,false,false,0.107,0.0106912,5
25,1,0.2,100,false,false,0.101,0.0127581,4
25,1,0.2,100,false,false,0.101,0.0124202,8
25,1,0.2,100,false,false,0.1,0.0106953,9
25,1,0.2,100,false,false,0.099,0.00923924,6
25,1,0.2,100,false,false,0.098,0.00969832,9
25,1,0.2,100,false,false,0.096,0.0109649,1
25,1,0.2,100,false,false,0.096,0.0114054,2
25,1,0.2,100,false,false,0.096,0.0106592,7
25,1,0.2,100,false,false,0.095,0.0109453,5
25,1,0.2,100,false,false,0.095,0.0102506,6
25,1,0.2,100,false,false,0.094,0.0104021,9
25,1,0.2,100,false,false,0.093,0.00990512,9
25,1,0.2,100,false,false,0.092,0.00903498,3
25,1,0.2,100,false,false,0.091,0.0102222,4
25,1,0.2,100,false,false,0.091,0.00956889,4
25,1,0.2,100,false,false,0.091,0.0110783,8
25,1,0.2,100,false,false,0.091,0.0108346,10
25,1,0.2,100,false,false,0.09,0.0101241,4
25,1,0.2,100,false,false,0.089,0.00980748,1
25,1,0.2,100,false,false,0.089,0.0108621,6
25,1,0.2,100,false,false,0.088,0.00988743,7
25,1,0.2,100,false,false,0.088,0.010342,1
25,1,0.2,100,false,false,0.087,0.010444,4
25,1,0.2,100,false,false,0.087,0.0099747,3
25,1,0.2,100,false,false,0.086,0.00873644,3
25,1,0.2,100,false,false,0.086,0.0093594,4
25,1,0.2,100,false,false,0.086,0.0112752,6
25,1,0.2,100,false,false,0.085,0.0100311,5
25,1,0.2,100,false,false,0.085,0.0110016,9
25,1,0.2,100,false,false,0.083,0.0109022,4
25,1,0.2,100,false,false,0.083,0.0100683,2
25,1,0.2,100,false,false,0.082,0.010513,8
25,1,0.2,100,false,false,0.082,0.00988366,6
25,1,0.2,100,false,false,0.082,0.00987083,0
25,1,0.2,100,false,false,0.08,0.0114729,2
25,1,0.2,100,false,false,0.08,0.00841852,3
25,1,0.2,100,false,false,0.079,0.00914439,5
25,1,0.2,100,false,false,0.078,0.00971437,5
25,1,0.2,100,false,false,0.078,0.00834876,4
25,1,0.2,100,false,false,0.076,0.0091634,6
25,1,0.2,100,false,false,0.075,0.00889251,1
25,1,0.2,100,false,false,0.075,0.0121997,5
25,1,0.2,100,false,false,0.074,0.00822948,6
25,1,0.2,100,false,false,0.074,0.00818383,4
25,1,0.2,100,false,false,0.074,0.00867468,5
25,1,0.2,100,false,false,0.072,0.00903421,4
25,1,0.2,100,false,false,0.072,0.00817111,7
25,1,0.2,100,false,false,0.072,0.0105777,4
25,1,0.2,100,false,false,0.072,0.00847001,5
25,1,0.2,100,false,false,0.071,0.00948291,3
25,1,0.2,100,false,false,0.07,0.00908327,3
25,1,0.2,100,false,false,0.07,0.00888407,3
25,1,0.2,100,false,false,0.07,0.0090404,0
25,1,0.2,100,false,false,0.069,0.00896636,1
25,1,0.2,100,false,false,0.069,0.00875417,3
25,1,0.2,100,false,false,0.069,0.00888028,1
25,1,0.2,100,false,false,0.068,0.00986942,3
25,1,0.2,100,false,false,0.068,0.0102947,3
25,1,0.2,100,false,false,0.068,0.00770684,4
25,1,0.2,100,false,false,0.068,0.0087305,5
25,1,0.2,100,false,false,0.067,0.00948756,5
25,1,0.2,100,false,false,0.067,0.00904976,2
25,1,0.2,100,false,false,0.067,0.00979421,1
25,1,0.2,100,false,false,0.067,0.0079828,5
25,1,0.2,100,false,false,0.066,0.00856869,2
25,1,0.2,100,false,false,0.066,0.00941622,2
25,1,0.2,100,false,false,0.066,0.00903124,4
25,1,0.2,100,false,false,0.065,0.00848607,5
25,1,0.2,100,false,false,0.065,0.00833371,1
25,1,0.2,100,false,false,0.064,0.00821445,1
25,1,0.2,100,false,false,0.064,0.0086519,1
25,1,0.2,100,false,false,0.064,0.009094,6
25,1,0.2,100,false,false,0.064,0.00858232,0
25,1,0.2,100,false,false,0.063,0.00874529,4
25,1,0.2,100,false,false,0.063,0.00834536,5
25,1,0.2,100,false,false,0.061,0.00849813,1
25,1,0.2,100,false,false,0.06,0.00853084,2
25,1,0.2,100,false,false,0.06,0.00801182,4
25,1,0.2,100,false,false,0.059,0.00775254,5
25,1,0.2,100,false,false,0.059,0.0072231,3
25,1,0.2,100,false,false,0.058,0.00745087,0
25,1,0.2,100,false,false,0.056,0.0071315,2
25,1,0.2,100,false,false,0.056,0.0072431,4
25,1,0.2,100,false,false,0.055,0.00724094,2
25,1,0.2,100,false,false,0.054,0.00697101,3
25,1,0.2,100,false,false,0.054,0.00856974,2
25,1,0.2,100,false,false,0.052,0.00649097,1
25,1,0.2,100,false,false,0.052,0.00842391,4
25,1,0.2,100,false,false,0.05,0.00734358,1
25,1,0.2,100,false,false,0.045,0.00617004,1
25,1,0.2,100,false,false,0.044,0.00522632,3
25,1,0.2,100,false,false,0.044,0.00626917,5
25,1,0.2,100,false,false,0.033,0.00501161,1
25,1,0.2,100,false,false,0.134,0.0118472,15
25,1,0.2,100,false,false,0.129,0.0122344,12
25,1,0.2,100,false,false,0.115,0.0116335,9
25,1,0.2,100,false,false,0.113,0.0116251,9
25,1,0.2,100,false,false,0.112,0.0126401,8
25,1,0.2,100,false,false,0.109,0.0125056,5
25,1,0.2,100,false,false,0.108,0.0117427,8
25,1,0.2,100,false,false,0.108,0.0116822,6
25,1,0.2,100,false,false,0.107,0.0117769,8
25,1,0.2,100,false,false,0.106,0.0117451,14
25,1,0.2,100,false,false,0.105,0.0119541,9
25,1,0.2,100,false,false,0.104,0.0127449,4
25,1,0.2,100,false,false,0.103,0.010207,4
25,1,0.2,100,false,false,0.102,0.0101279,11
25,1,0.2,100,false,false,0.1,0.0111017,11
25,1,0.2,100,false,false,0.098,0.0099264,9
25,1,0.2,100,false,false,0.098,0.0102545,0
25,1,0.2,100,false,false,0.097,0.00930123,9
25,1,0.2,100,false,false,0.096,0.0120666,5
25,1,0.2,100,false,false,0.094,0.0116165,3
25,1,0.2,100,false,false,0.094,0.0114483,6
25,1,0.2,100,false,false,0.094,0.0113894,5
25,1,0.2,100,false,false,0.093,0.00974763,5
25,1,0.2,100,false,false,0.093,0.01045,2
25,1,0.2,100,false,false,0.093,0.0118297,3
25,1,0.2,100,false,false,0.092,0.00949416,9
25,1,0.2,100,false,false,0.091,0.00973994,5
25,1,0.2,100,false,false,0.091,0.0116013,3
25,1,0.2,100,false,false,0.09,0.00931677,9
25,1,0.2,100,false,false,0.09,0.0109173,6
25,1,0.2,100,false,false,0.09,0.00812028,6
25,1,0.2,100,false,false,0.089,0.0112127,1
25,1,0.2,100,false,false,0.089,0.0100494,0
25,1,0.2,100,false,false,0.089,0.00965998,7
25,1,0.2,100,false,false,0.088,0.012628,7
25,1,0.2,100,false,false,0.088,0.0101289,5
25,1,0.2,100,false,false,0.088,0.0092475,2
25,1,0.2,100,false,false,0.088,0.00987668,2
25,1,0.2,100,false,false,0.087,0.00937031,8
25,1,0.2,100,false,false,0.084,0.0102023,4
25,1,0.2,100,false,false,0.084,0.0103517,1
25,1,0.2,100,false,false,0.083,0.00787051,2
25,1,0.2,100,false,false,0.082,0.011098,4
25,1,0.2,100,false,false,0.082,0.00994996,6
25,1,0.2,100,false,false,0.081,0.00976933,5
25,1,0.2,100,false,false,0.081,0.011177,5
25,1,0.2,100,false,false,0.08,0.0102272,6
25,1,0.2,100,false,false,0.08,0.0106713,4
25,1,0.2,100,false,false,0.079,0.00964645,4
25,1,0.2,100,false,false,0.079,0.00811106,9
25,1,0.2,100,false,false,0.078,0.0105743,3
25,1,0.2,100,false,false,0.076,0.010917,5
25,1,0.2,100,false,false,0.076,0.00897034,1
25,1,0.2,100,false,false,0.076,0.00881155,3
25,1,0.2,100,false,false,0.076,0.00979632,4
25,1,0.2,100,false,false,0.075,0.00931234,2
25,1,0.2,100,false,false,0.075,0.00864265,4
25,1,0.2,100,false,false,0.074,0.00856861,4
25,1,0.2,100,false,false,0.072,0.00823715,7
25,1,0.2,100,false,false,0.072,0.00896127,3
25,1,0.2,100,false,false,0.071,0.0090959,2
25,1,0.2,100,false,false,0.07,0.00887486,7
25,1,0.2,100,false,false,0.069,0.00709015,4
25,1,0.2,100,false,false,0.069,0.00840711,0
25,1,0.2,100,false,false,0.069,0.00915036,5
25,1,0.2,100,false,false,0.068,0.00824561,8
25,1,0.2,100,false,false,0.068,0.00895814,0
25,1,0.2,100,false,false,0.067,0.0081374,3
25,1,0.2,100,false,false,0.067,0.009453,2
25,1,0.2,100,false,false,0.066,0.0090259,2
25,1,0.2,100,false,false,0.066,0.00783232,0
25,1,0.2,100,false,false,0.065,0.00955217,5
25,1,0.2,100,false,false,0.065,0.00927816,5
25,1,0.2,100,false,false,0.065,0.00836855,3
25,1,0.2,100,false,false,0.065,0.00914275,2
25,1,0.2,100,false,false,0.065,0.00881817,4
25,1,0.2,100,false,false,0.064,0.0087848,3
25,1,0.2,100,false,false,0.063,0.00820948,1
25,1,0.2,100,false,false,0.063,0.00774365,4
25,1,0.2,100,false,false,0.062,0.00830951,6
25,1,0.2,100,false,false,0.06,0.00795611,1
25,1,0.2,100,false,false,0.06,0.00767245,5
25,1,0.2,100,false,false,0.059,0.00665201,1
25,1,0.2,100,false,false,0.058,0.00689424,2
25,1,0.2,100,false,false,0.058,0.00877758,1
25,1,0.2,100,false,false,0.058,0.00827539,2
25,1,0.2,100,false,false,0.057,0.00834157,3
25,1,0.2,100,false,false,0.055,0.00703251,0
25,1,0.2,100,false,false,0.054,0.00638916,1
25,1,0.2,100,false,false,0.054,0.00709568,0
25,1,0.2,100,false,false,0.054,0.00848267,4
25,1,0.2,100,false,false,0.052,0.00621937,3
25,1,0.2,100,false,false,0.05,0.00559301,4
25,1,0.2,100,false,false,0.05,0.00784747,1
25,1,0.2,100,false,false,0.049,0.00742787,1
25,1,0.2,100,false,false,0.048,0.00701833,2
25,1,0.2,100,false,false,0.047,0.00696165,4
25,1,0.2,100,false,false,0.046,0.00617783,3
25,1,0.2,100,false,false,0.042,0.00723448,2
25,1,0.2,100,false,false,0.04,0.00582788,1
25,1,0.2,100,false,false,0.125,0.0130818,8
25,1,0.2,100,false,false,0.122,0.0119461,8
25,1,0.2,100,false,false,0.121,0.0104508,8
25,1,0.2,100,false,false,0.117,0.0129852,8
25,1,0.2,100,false,false,0.116,0.010891,8
25,1,0.2,100,false,false,0.115,0.0104533,3
25,1,0.2,100,false,false,0.108,0.0109526,9
25,1,0.2,100,false,false,0.108,0.0126486,6
25,1,0.2,100,false,false,0.107,0.00969494,9
25,1,0.2,100,false,false,0.106,0.0127579,13
25,1,0.2,100,false,false,0.105,0.00928953,3
25,1,0.2,100,false,false,0.104,0.010704,11
25,1,0.2,100,false,false,0.103,0.0105097,6
25,1,0.2,100,false,false,0.103,0.010621,4
25,1,0.2,100,false,false,0.101,0.0121722,5
25,1,0.2,100,false,false,0.1,0.00927406,14
25,1,0.2,100,false,false,0.099,0.00933884,7
25,1,0.2,100,false,false,0.099,0.0106221,4
25,1,0.2,100,false,false,0.098,0.00998347,1
25,1,0.2,100,false,false,0.097,0.0117429,4
25,1,0.2,100,false,false,0.096,0.0111851,9
25,1,0.2,100,false,false,0.094,0.00995021,6
25,1,0.2,100,false,false,0.093,0.0100661,1
25,1,0.2,100,false,false,0.093,0.00904751,5
25,1,0.2,100,false,false,0.093,0.00949242,1
25,1,0.2,100,false,false,0.092,0.0103735,7
25,1,0.2,100,false,false,0.091,0.00966271,5
25,1,0.2,100,false,false,0.09,0.0101274,6
25,1,0.2,100,false,false,0.089,0.00986901,4
25,1,0.2,100,false,false,0.088,0.0108301,5
25,1,0.2,100,false,false,0.088,0.0101297,6
25,1,0.2,100,false,false,0.088,0.0108583,4
25,1,0.2,100,false,false,0.088,0.00936434,5
25,1,0.2,100,false,false,0.087,0.0106464,4
25,1,0.2,100,false,false,0.086,0.00934068,9
25,1,0.2,100,false,false,0.085,0.0123643,6
25,1,0.2,100,false,false,0.085,0.00876624,8
25,1,0.2,100,false,false,0.085,0.0088378,2
25,1,0.2,100,false,false,0.083,0.0105049,3
25,1,0.2,100,false,false,0.083,0.0131176,4
25,1,0.2,100,false,false,0.083,0.0090481,6
25,1,0.2,100,false,false,0.081,0.00796941,2
25,1,0.2,100,false,false,0.081,0.00847573,5
25,1,0.2,100,false,false,0.08,0.00902099,6
25,1,0.2,100,false,false,0.079,0.010143,2
25,1,0.2,100,false,false,0.079,0.0103256,2
25,1,0.2,100,false,false,0.078,0.0104614,1
25,1,0.2,100,false,false,0.078,0.01053,1
25,1,0.2,100,false,false,0.077,0.00858368,5
25,1,0.2,100,false,false,0.077,0.0081759,6
25,1,0.2,100,false,false,0.077,0.0103234,6
25,1,0.2,100,false,false,0.077,0.0106769,3
25,1,0.2,100,false,false,0.076,0.0080297,5
25,1,0.2,100,false,false,0.076,0.00800244,5
25,1,0.2,100,false,false,0.075,0.00885413,4
25,1,0.2,100,false,false,0.075,0.00731894,4
25,1,0.2,100,false,false,0.074,0.00919377,5
25,1,0.2,100,false,false,0.074,0.00886677,1
25,1,0.2,100,false,false,0.074,0.00940436,4
25,1,0.2,100,false,false,0.074,0.0094093,1
25,1,0.2,100,false,false,0.074,0.00972991,11
25,1,0.2,100,false,false,0.073,0.00870291,4
25,1,0.2,100,false,false,0.073,0.00903179,5
25,1,0.2,100,false,false,0.072,0.00908335,5
25,1,0.2,100,false,false,0.072,0.00923609,4
25,1,0.2,100,false,false,0.068,0.0092501,6
25,1,0.2,100,false,false,0.067,0.00873036,5
25,1,0.2,100,false,false,0.067,0.00799441,2
25,1,0.2,100,false,false,0.067,0.0089329,3
25,1,0.2,100,false,false,0.066,0.00828561,1
25,1,0.2,100,false,false,0.065,0.00711243,2
25,1,0.2,100,false,false,0.063,0.00934986,4
25,1,0.2,100,false,false,0.063,0.00856097,4
25,1,0.2,100,false,false,0.062,0.00832269,4
25,1,0.2,100,false,false,0.062,0.00747231,1
25,1,0.2,100,false,false,0.062,0.00756677,1
25,1,0.2,100,false,false,0.062,0.00710567,0
25,1,0.2,100,false,false,0.061,0.00770402,4
25,1,0.2,100,false,false,0.06,0.00774904,4
25,1,0.2,100,false,false,0.06,0.00812322,6
25,1,0.2,100,false,false,0.06,0.00738025,0
25,1,0.2,100,false,false,0.059,0.00819404,6
25,1,0.2,100,false,false,0.058,0.00792521,4
25,1,0.2,100,false,false,0.057,0.00822651,4
25,1,0.2,100,false,false,0.057,0.00824266,3
25,1,0.2,100,false,false,0.057,0.00769081,2
25,1,0.2,100,false,false,0.057,0.0077802,2
25,1,0.2,100,false,false,0.054,0.0065032,2
25,1,0.2,100,false,false,0.053,0.00639647,0
25,1,0.2,100,false,false,0.053,0.00789445,2
25,1,0.2,100,false,false,0.052,0.00592598,4
25,1,0.2,100,false,false,0.052,0.00692786,0
25,1,0.2,100,false,false,0.052,0.00748121,3
25,1,0.2,100,false,false,0.051,0.00797013,1
25,1,0.2,100,false,false,0.051,0.00547973,2
25,1,0.2,100,false,false,0.048,0.0072733,2
25,1,0.2,100,false,false,0.048,0.00756794,5
25,1,0.2,100,false,false,0.047,0.00662031,3
25,1,0.2,100,false,false,0.046,0.0063245,5
25,1,0.2,100,false,false,0.041,0.00553172,1
25,1,0.2,100,false,false,0.128,0.00971018,12
25,1,0.2,100,false,false,0.125,0.0105931,11
25,1,0.2,100,false,false,0.125,0.0119235,9
25,1,0.2,100,false,false,0.123,0.0137597,8
25,1,0.2,100,false,false,0.121,0.010746,9
25,1,0.2,100,false,false,0.119,0.011683,9
25,1,0.2,100,false,false,0.118,0.0130411,6
25,1,0.2,100,false,false,0.118,0.0122857,11
25,1,0.2,100,false,false,0.114,0.0112376,9
25,1,0.2,100,false,false,0.11,0.0109675,7
25,1,0.2,100,false,false,0.105,0.00944636,11
25,1,0.2,100,false,false,0.103,0.0112529,2
25,1,0.2,100,false,false,0.102,0.0125345,5
25,1,0.2,100,false,false,0.102,0.0122258,6
25,1,0.2,100,false,false,0.101,0.0112701,5
25,1,0.2,100,false,false,0.1,0.0132256,5
25,1,0.2,100,false,false,0.1,0.0116708,3
25,1,0.2,100,false,false,0.098,0.0121962,7
25,1,0.2,100,false,false,0.096,0.00974095,6
25,1,0.2,100,false,false,0.094,0.0108604,5
25,1,0.2,100,false,false,0.094,0.0110867,2
25,1,0.2,100,false,false,0.093,0.0111916,0
25,1,0.2,100,false,false,0.092,0.010201,2
25,1,0.2,100,false,false,0.091,0.0105538,7
25,1,0.2,100,false,false,0.09,0.0108571,8
25,1,0.2,100,false,false,0.089,0.00951459,3
25,1,0.2,100,false,false,0.089,0.00944141,4
25,1,0.2,100,false,false,0.088,0.0108656,2
25,1,0.2,100,false,false,0.088,0.0107106,4
25,1,0.2,100,false,false,0.088,0.0104771,2
25,1,0.2,100,false,false,0.087,0.00814782,5
25,1,0.2,100,false,false,0.086,0.00902014,3
25,1,0.2,100,false,false,0.085,0.00932938,7
25,1,0.2,100,false,false,0.083,0.00990377,3
25,1,0.2,100,false,false,0.083,0.00973493,5
25,1,0.2,100,false,false,0.082,0.00881746,4
25,1,0.2,100,false,false,0.081,0.0107928,2
25,1,0.2,100,false,false,0.081,0.0105101,6
25,1,0.2,100,false,false,0.081,0.0112718,7
25,1,0.2,100,false,false,0.08,0.0101126,5
25,1,0.2,100,false,false,0.079,0.0121082,4
25,1,0.2,100,false,false,0.079,0.00864831,2
25,1,0.2,100,false,false,0.078,0.00973041,9
25,1,0.2,100,false,false,0.078,0.0108719,5
25,1,0.2,100,false,false,0.078,0.00954922,4
25,1,0.2,100,false,false,0.078,0.0101528,2
25,1,0.2,100,false,false,0.077,0.00746294,4
25,1,0.2,100,false,false,0.077,0.00858021,8
25,1,0.2,100,false,false,0.077,0.00901461,3
25,1,0.2,100,false,false,0.076,0.0104876,3
25,1,0.2,100,false,false,0.076,0.00956867,1
25,1,0.2,100,false,false,0.075,0.00793331,8
25,1,0.2,100,false,false,0.075,0.00834757,6
25,1,0.2,100,false,false,0.074,0.0093804,0
25,1,0.2,100,false,false,0.074,0.00958889,4
25,1,0.2,100,false,false,0.074,0.0105752,1
25,1,0.2,100,false,false,0.072,0.00813741,7
25,1,0.2,100,false,false,0.072,0.0105311,9
25,1,0.2,100,false,false,0.072,0.0096983,3
25,1,0.2,100,false,false,0.071,0.009047,7
25,1,0.2,100,false,false,0.07,0.00867637,3
25,1,0.2,100,false,false,0.07,0.00853704,5
25,1,0.2,100,false,false,0.069,0.00768653,5
25,1,0.2,100,false,false,0.068,0.00901429,1
25,1,0.2,100,false,false,0.068,0.0090914,1
25,1,0.2,100,false,false,0.067,0.00899385,2
25,1,0.2,100,false,false,0.067,0.0088396,1
25,1,0.2,100,false,false,0.066,0.00838369,1
25,1,0.2,100,false,false,0.066,0.008349,7
25,1,0.2,100,false,false,0.065,0.00755546,2
25,1,0.2,100,false,false,0.065,0.00843702,0
25,1,0.2,100,false,false,0.065,0.00824271,3
25,1,0.2,100,false,false,0.064,0.00810979,3
25,1,0.2,100,false,false,0.064,0.00731484,2
25,1,0.2,100,false,false,0.062,0.00724622,2
25,1,0.2,100,false,false,0.062,0.00842449,3
25,1,0.2,100,false,false,0.061,0.00748128,3
25,1,0.2,100,false,false,0.061,0.00685505,2
25,1,0.2,100,false,false,0.061,0.00867552,3
25,1,0.2,100,false,false,0.061,0.00802588,0
25,1,0.2,100,false,false,0.06,0.0078719,3
25,1,0.2,100,false,false,0.059,0.00702077,2
25,1,0.2,100,false,false,0.059,0.00787807,4
25,1,0.2,100,false,false,0.059,0.0078051,2
25,1,0.2,100,false,false,0.058,0.00689872,1
25,1,0.2,100,false,false,0.058,0.00767748,5
25,1,0.2,100,false,false,0.056,0.00730189,1
25,1,0.2,100,false,false,0.056,0.00698364,0
25,1,0.2,100,false,false,0.055,0.00888195,2
25,1,0.2,100,false,false,0.054,0.00774963,4
25,1,0.2,100,false,false,0.054,0.00722177,1
25,1,0.2,100,false,false,0.053,0.0068592,1
25,1,0.2,100,false,false,0.052,0.00794466,2
25,1,0.2,100,false,false,0.052,0.00746193,3
25,1,0.2,100,false,false,0.051,0.00672525,2
25,1,0.2,100,false,false,0.05,0.00717085,5
25,1,0.2,100,false,false,0.049,0.00656789,2
25,1,0.2,100,false,false,0.049,0.00540553,1
25,1,0.2,100,false,false,0.047,0.00714374,4
25,1,0.2,100,false,false,0.045,0.00651008,2
